cluster,total_avg_rtt,total_avg_tp,total_avg_tcp
0,81.0,16314.0,41289.0
0,44.0,121.0,35087.0
2,80.0,179.0,8664390.125
0,31.0,136.0,797235.0
0,50.0,1291.0,27341.0
2,43.0,16565.0,3951656.25
2,111.0,157.0,6401038.0
2,105.0,899.0,2775797.25
0,77.0,131.0,2871530.0
0,62.0,6558.5,29412.0
1,112.0,23481.0,3240758.0
2,29.0,82.0,7848917.875
0,106.0,1027.0,328977.0
0,32.0,26955.0,25525.0
0,34.0,97.0,262025.0
0,31.0,87.0,920161.0
0,27.0,88.0,686831.0
1,124.0,541.0,2121325.0
1,47.0,35768.0,1102372.0
0,105.0,4828.0,29203.0
0,19.0,75.0,18396.0
0,27.0,13911.0,1361930.0
0,76.0,9520.0,327364.0
0,42.0,104.0,1731533.0
1,57.0,27423.5,128588.0
0,50.0,103.0,21718.0
0,50.0,100.0,172068.25
0,25.0,9038.0,8295.0
2,103.0,1406.0,6241282.0
0,41.0,7401.0,36418.0
0,39.0,91.0,3244213.0
0,30.0,68.0,1246273.0
0,39.0,80.0,2215289.0
1,147.0,142.0,280305.0
2,39.0,102.0,7426548.0
1,51.0,28655.0,70308.0
0,50.0,79.0,852253.0
0,127.0,198.0,170478.25
0,109.0,145.0,182717.0
0,50.0,89.0,1560.0
2,50.0,133.0,6934001.0
2,48.0,3518.0,3469638.0
0,42.0,1524.0,10551.0
0,29.0,63.0,107360.0
1,66.0,51045.5,229113.0
1,41.0,52015.25,18575.0
2,89.0,5218.0,6318308.0
0,47.0,1400.0,41120.0
0,33.0,89.0,1597817.0
0,41.0,74.0,75174.0
0,50.0,125.0,187954.0
1,143.0,52863.75,11439579.40625
1,177.0,9909.0,214663.25
0,105.0,2.0,22816.0
0,50.0,80.0,12811.0
1,105.0,15998.5,188357.0
1,48.0,35455.0,1590.0
2,34.0,72.0,7883135.125
0,60.0,124.0,41746.0
1,50.0,52768.75,635475.0
2,127.0,49.0,7883135.125
0,29.0,168.0,32038.0
0,16.0,77.0,1130.0
0,70.0,144.0,9359.0
1,194.5,24887.5,5403441.25
1,91.0,32381.5,62576.0
0,60.0,1297.0,1532399.0
1,159.0,42453.0,7657928.0
0,63.0,8405.0,8267.0
0,42.0,1073.0,143101.0
1,75.0,42824.0,39739.0
2,121.0,17568.0,7792497.875
0,50.0,112.0,305297.0
0,34.0,12367.0,199319.0
0,49.0,82.0,69704.0
1,115.0,15218.5,1899811.0
1,154.0,359.0,10428.0
1,117.0,30020.5,1731424.0
0,61.0,252.0,118890.0
0,42.0,3712.0,73083.0
1,106.0,17223.0,1881329.25
2,50.0,75.0,3858190.25
0,53.0,3464.0,72987.0
0,27.0,94.0,1036049.0
1,65.0,51998.25,4911353.0
1,117.0,10284.0,3567032.0
0,36.0,1341.0,242970.25
1,110.0,18164.0,2145977.0
0,24.0,63.0,104282.0
0,29.0,63.0,1567461.25
0,19.0,96.0,1522.0
0,35.0,4126.0,1109.0
2,66.0,22407.0,4329558.0
0,18.0,112.0,6921.0
0,49.0,68.0,34460.0
0,28.0,21272.0,1682.0
1,89.0,50896.25,19632.0
0,47.0,2118.0,264219.0
0,52.0,47.0,2668116.0
1,70.0,63351.6875,106283.0
1,109.0,26727.5,3240470.5
0,109.0,91.0,946.0
0,27.0,63.0,71723.0
2,101.0,89.0,7883135.125
0,108.0,73.0,667008.0
0,105.0,8810.0,55219.0
0,42.0,1808.0,445153.0
2,50.0,123.0,7883135.125
0,52.0,115.0,21528.0
1,76.0,52879.75,5508310.0
0,38.0,162.0,325586.0
1,97.0,52885.75,4502425.0
0,59.0,459.0,12389.0
0,43.0,92.0,2660.0
0,100.0,172.0,208960.0
0,29.0,77.0,78897.0
0,72.0,93.0,583493.0
0,21.0,90.0,172114.0
0,37.0,154.0,1251976.0
1,63.0,44173.0,736155.0
1,148.0,17676.0,14054.0
1,101.0,63351.6875,7205798.0
0,50.0,15.0,505774.0
1,105.0,47232.5,2136618.0
0,50.0,79.0,1517734.0
2,50.0,109.0,3704037.25
0,14.0,100.0,9382.0
2,59.0,83.0,4453396.0
0,127.0,470.0,6607.0
0,22.0,97.0,2329464.25
1,98.0,52768.75,757211.0
2,52.0,96.0,7883135.125
0,50.0,97.0,63007.0
2,100.0,268.0,8175604.125
2,79.0,78.0,7715280.875
0,64.0,132.0,7650.0
0,43.0,15050.0,252236.0
0,105.0,97.0,1709384.0
0,108.0,898.0,11497.0
0,73.0,7125.5,26222.0
0,41.0,90.0,21414.0
0,43.0,24675.5,34871.0
0,91.0,1331.0,210336.0
1,117.0,18567.0,1061541.0
0,35.0,90.0,1164914.0
1,116.0,40411.5,1835250.0
0,28.0,103.0,24174.0
1,146.0,3952.0,2933697.0
0,39.0,80.0,42604.0
0,50.0,140.0,253640.0
0,26.0,107.0,760.0
0,50.0,67.0,4038.0
0,50.0,105.0,152699.0
0,38.0,106.0,52758.0
0,39.0,113.0,670722.0
0,39.0,89.0,2990.0
0,88.0,132.0,12552.0
0,59.0,205.0,150348.0
2,194.5,332.0,11439579.40625
2,50.0,15.0,7775413.875
1,118.0,63351.6875,54479.0
0,50.0,78.0,587.0
0,44.0,84.0,276760.0
0,50.0,133.0,3128.0
2,127.0,966.0,5360687.25
0,82.0,5928.0,47534.0
0,96.0,82.0,12180.0
0,39.0,73.0,209541.0
0,57.0,118.0,5984.0
1,194.5,44744.5,9478689.0
0,50.0,99.0,36504.0
0,57.0,98.0,19602.0
0,50.0,135.0,82949.0
0,59.0,61.0,266383.0
0,75.0,19160.0,67075.0
0,79.0,1062.0,160788.0
0,32.0,50.0,221011.0
1,112.0,8651.0,282840.0
0,45.0,96.0,86028.0
0,40.0,103.0,315480.25
1,109.0,16541.0,3420164.0
1,126.0,22883.5,4347780.0
0,100.0,219.0,155308.0
0,53.0,4861.0,1468.0
0,52.0,6365.0,281168.0
0,109.0,4001.0,185323.0
1,69.0,23046.0,16315.0
0,38.0,101.0,17259.0
0,61.0,63.0,38016.0
0,107.0,394.0,31971.0
2,50.0,75.0,7830285.875
1,107.0,17835.0,4671320.25
0,51.0,416.0,2912.0
0,27.0,60.0,1895686.0
1,127.0,10785.0,2453078.0
0,25.0,104.0,1425423.0
0,39.0,112.0,58857.0
0,30.0,94.0,1180460.0
2,50.0,110.0,7716646.875
1,118.0,5564.0,113010.0
1,162.0,211.0,131256.0
2,111.0,7374.0,4860197.0
2,40.0,83.0,3536585.0
0,27.0,69.0,30525.0
0,50.0,73.0,694785.0
0,38.0,86.0,8187.0
0,29.0,84.0,44988.0
2,104.0,222.0,10426874.875
1,47.0,52113.25,505352.0
0,39.0,96.0,119369.0
0,50.0,114.0,6926.0
0,54.0,67.0,108259.0
0,110.0,213.0,1224229.0
0,57.0,211.0,1602529.0
0,50.0,123.0,462266.25
0,52.0,14228.0,2558.0
0,49.0,19747.0,9572.0
1,194.5,63351.6875,1711607.5
2,50.0,67.0,7756991.875
1,127.0,28198.0,1020734.0
2,52.0,489.0,11439579.40625
2,50.0,128.0,7715280.875
2,50.0,134.0,7717836.875
0,102.0,109.0,36128.0
2,15.0,88.0,7714063.875
2,135.0,525.0,4803905.0
0,50.0,91.0,418564.0
1,105.0,16490.0,3289.0
0,46.0,63.0,35215.0
1,174.0,37691.5,5212019.0
0,110.0,5238.0,19205.0
0,85.0,3050.0,8968.0
0,50.0,15.0,763405.25
1,110.0,10781.0,102099.0
1,99.0,18138.0,4155371.0
2,50.0,96.0,7715250.875
2,129.0,4740.0,7839692.875
0,69.0,1105.0,2678408.0
1,58.0,33210.0,35458.0
1,32.0,52677.25,1928029.0
0,28.0,100.0,2499367.25
0,67.0,439.0,255403.0
0,53.0,67.0,30496.0
1,41.0,52768.75,83601.0
0,71.0,90.0,1118502.0
0,67.0,66.0,1381083.25
0,45.0,1608.0,253986.0
0,43.0,115.0,49240.0
1,194.5,63351.6875,2844186.0
0,39.0,112.0,3394255.0
0,106.0,159.0,176913.0
1,88.0,36893.0,5021761.0
1,185.0,1610.0,993060.0
2,100.0,195.0,7268989.0
0,30.0,98.0,75407.0
0,29.0,63.0,180615.0
0,64.0,18253.0,138368.0
2,159.0,10866.0,8303675.25
1,57.0,52474.25,615584.0
2,109.0,9707.0,7780023.875
0,105.0,4988.0,133487.0
0,29.0,92.0,187881.0
0,44.0,6915.0,103535.0
0,46.0,89.0,417782.0
0,51.0,86.0,79535.0
0,34.0,80.0,3054104.25
0,51.0,26349.0,10901.0
0,50.0,52.0,24033.0
0,112.0,1399.0,81260.0
0,110.0,7872.0,184357.0
1,127.0,2414.0,73246.0
0,55.0,21715.5,16668.0
1,134.0,26126.0,102057.0
0,31.0,109.0,4920.0
1,48.0,51697.25,2586832.0
0,50.0,137.0,1440670.25
2,38.0,80.0,7805059.875
0,35.0,3184.0,3990.0
0,100.0,240.0,668727.0
2,35.0,113.0,5011750.25
0,55.0,81.0,3100.0
0,50.0,92.0,4993.0
0,50.0,757.0,27313.0
0,49.0,104.0,5364.0
0,112.0,123.0,274307.0
2,123.0,792.0,7883135.125
2,33.0,89.0,6342949.0
0,50.0,77.0,281234.0
2,50.0,15.0,7715280.875
2,72.0,10254.0,7715316.875
0,106.0,6850.0,113715.0
0,29.0,91.0,2385.0
1,190.0,63351.6875,1788374.25
1,173.0,74.0,219490.0
2,56.0,17987.0,3128708.0
0,52.0,101.0,10768.0
1,56.0,51636.25,7759227.875
2,123.0,4069.0,6450196.0
1,151.0,7025.0,1769767.0
0,49.0,588.0,13944.0
2,46.0,18287.0,4291813.0
2,51.0,20025.0,3434347.0
0,26.0,95.0,1041874.0
1,110.0,25194.0,2703334.25
1,187.0,43073.0,7864326.875
1,50.0,36307.0,102080.0
0,105.0,150.0,31172.0
1,84.0,23099.0,2712.0
0,50.0,47.0,1321164.0
0,62.0,641.0,24033.0
0,119.0,220.0,45569.0
0,20.0,153.0,540722.0
1,94.0,33172.0,105306.0
0,108.0,3080.0,336659.0
2,103.0,220.0,4880233.0
1,68.0,51389.25,329100.0
2,81.0,220.0,11439579.40625
2,39.0,89.0,7849885.875
0,59.0,101.0,11520.0
2,109.0,5547.0,7455548.0
0,46.0,6385.0,107558.0
0,50.0,124.0,3586.0
1,111.0,9922.0,999817.0
0,50.0,101.0,1280072.25
2,29.0,63.0,7880978.875
0,44.0,2132.0,1690.0
2,114.0,55.0,7795688.875
0,49.0,117.0,106570.0
1,101.0,44856.5,1422871.0
1,112.0,8995.0,363557.0
0,30.0,91.0,155834.0
0,109.0,785.0,261920.0
1,153.0,11194.0,643294.0
0,50.0,7106.5,139398.0
0,60.0,124.0,15888.0
0,107.0,4032.0,183241.0
1,127.0,11029.0,10118.0
1,71.0,23420.5,818814.0
1,43.0,51168.25,333437.25
0,53.0,2902.0,7802.0
0,79.0,187.0,850067.0
0,39.0,64.0,185420.0
0,50.0,95.0,474663.0
0,71.0,77.0,121095.0
2,64.0,19001.0,9572875.125
0,15.0,47.0,71046.0
2,100.0,178.0,9870897.875
0,27.0,63.0,1170737.25
1,108.0,34632.0,1835696.0
0,38.0,119.0,28084.0
1,62.0,37302.5,1814407.0
0,50.0,66.0,17190.0
0,80.0,77.0,47056.0
0,87.0,1318.0,405309.0
1,127.0,13051.0,1885083.0
1,125.0,21948.0,361794.0
0,43.0,14619.0,55818.0
0,109.0,75.0,1085720.0
1,116.0,18342.0,2963450.0
0,60.0,72.0,713477.0
1,107.0,52768.75,3765497.0
1,111.0,51735.25,935715.0
1,87.0,52881.75,3398721.0
0,31.0,90.0,207790.25
0,41.0,13962.0,14190.0
0,49.0,63.0,17427.0
2,143.0,16599.0,7959399.875
0,94.0,197.0,945190.0
0,14.0,66.0,505352.0
0,100.0,116.0,275012.0
0,50.0,94.0,2812.0
1,109.0,10950.5,136912.0
1,124.0,30519.0,64537.0
0,50.0,96.0,33378.0
0,47.0,65.0,10264.0
0,50.0,133.0,828020.0
0,50.0,96.0,182580.0
0,38.0,98.0,170368.25
2,50.0,118.0,5888789.0
1,68.0,52523.25,478352.5
1,38.0,51363.25,555404.0
2,61.0,215.0,8074895.125
0,50.0,16.0,800103.0
1,72.0,32238.0,243134.0
0,39.0,807.0,11316.0
1,81.0,52768.75,1281771.25
0,111.0,1326.0,38027.0
0,59.0,75.0,762572.0
2,22.0,106.0,6679502.0
0,50.0,117.0,229864.0
0,23.0,108.0,119188.0
1,194.5,10293.0,7786715.0
2,61.0,38193.5,11439579.40625
0,50.0,107.0,117341.0
2,119.0,183.0,3639055.0
0,33.0,115.0,839573.25
2,100.0,200.0,8079504.125
2,50.0,79.0,3868534.25
0,50.0,15.0,4300.0
2,42.0,63.0,3593033.0
0,27.0,71.0,772906.0
0,27.0,114.0,1192621.0
2,29.0,92.0,7850647.875
0,58.0,3856.0,7894.0
2,50.0,123.0,4995279.25
0,50.0,15.0,1729500.0
0,56.0,107.0,2921.0
1,78.0,21867.0,1481085.0
0,98.0,89.0,15438.0
1,133.0,31024.0,67845.0
0,100.0,234.0,192307.25
2,100.0,171.0,8128653.875
1,60.0,28790.5,1784891.0
2,50.0,82.0,7654188.0
1,48.0,44818.0,3966.0
0,51.0,241.0,219.0
1,194.5,30650.0,11439579.40625
0,72.0,3783.0,320491.0
2,100.0,100.0,8925009.125
1,51.0,52768.75,170037.25
1,143.0,9964.0,316361.0
0,30.0,115.0,4521.0
0,49.0,325.0,141017.0
0,30.0,5541.0,46595.0
0,50.0,135.0,104552.0
2,61.0,95.0,7715280.875
0,45.0,63.0,2179244.25
1,194.5,63351.6875,1261727.0
0,26.0,8140.0,32440.0
0,55.0,3365.0,11168.0
0,112.0,2441.0,37375.0
1,155.0,48044.5,2135357.0
2,100.0,228.0,7379927.0
2,34.0,247.0,7736857.875
0,49.0,99.0,1936772.0
0,33.0,656.0,122793.0
0,65.0,2052.0,13710.0
1,76.0,46123.5,13608.0
2,52.0,115.0,3787787.25
0,95.0,75.0,5427.0
0,50.0,143.0,1631928.0
0,81.0,17301.0,511035.0
2,96.0,9252.0,8053113.375
0,37.0,20844.0,18983.0
0,30.0,122.0,2204521.0
0,24.0,104.0,855036.25
0,72.0,170.0,400366.0
0,29.0,87.0,40767.0
1,96.0,63351.6875,11439579.40625
0,50.0,15.0,253514.0
0,47.0,23224.0,47988.0
0,59.0,105.0,283813.0
0,49.0,18705.0,1090825.0
0,47.0,47.0,6256.0
2,49.0,99.0,7714063.875
2,39.0,79.0,7883135.125
2,22.0,109.0,7807122.875
2,159.0,3458.0,9363439.875
0,49.0,635.0,15446.0
1,41.0,52768.75,951565.0
0,39.0,6877.0,1955.0
0,71.0,127.0,2194151.25
0,29.0,83.0,301261.0
2,95.0,178.0,3362501.0
0,79.0,90.0,512947.0
1,61.0,49584.0,242786.0
0,55.0,568.0,171747.0
2,38.0,96.0,4972795.0
0,45.0,591.0,474625.25
2,108.0,1164.0,3115139.0
1,117.0,37729.0,2911691.0
0,63.0,186.0,470180.0
0,93.0,9014.0,1100429.0
2,47.0,5668.0,7714598.875
0,105.0,123.0,1112181.0
1,180.0,221.0,1482116.0
0,50.0,94.0,48788.0
0,29.0,90.0,371252.0
0,61.0,68.0,1874.0
1,116.0,6398.0,794626.0
0,70.0,1566.0,156517.0
0,50.0,88.0,3721.0
0,31.0,91.0,26771.0
1,194.5,15721.0,8155514.375
0,38.0,116.0,141922.0
2,51.0,96.0,3976769.0
0,29.0,116.0,1311908.0
0,100.0,224.0,185677.25
2,80.0,29067.5,9357414.5
0,29.0,116.0,36669.0
0,30.0,87.0,660198.0
0,70.0,115.0,3829.0
0,60.0,48.0,255830.0
2,50.0,104.0,7883135.125
0,100.0,192.0,188627.0
1,115.0,15920.0,115083.0
0,36.0,100.0,121050.0
0,39.0,383.0,9920.0
0,30.0,93.0,36499.0
1,80.0,47057.0,146573.0
1,132.0,52850.75,333870.0
0,17.0,63.0,888419.0
0,66.0,249.0,203306.0
0,56.0,8264.0,5990.0
0,50.0,15.0,77817.0
2,80.0,79.0,6726643.0
0,78.0,165.0,181994.0
0,105.0,71.0,489002.0
0,31.0,90.0,584553.0
0,50.0,89.0,216711.0
1,129.0,51084.25,11439579.40625
0,44.0,24366.0,110529.0
0,38.0,79.0,3361962.0
0,65.0,16486.0,39688.0
0,108.0,7999.0,51294.0
0,52.0,191.0,66948.0
1,57.0,52871.75,1145378.0
0,45.0,466.0,204841.0
1,92.0,45896.0,2460753.0
1,163.0,63351.6875,7523090.5
0,29.0,74.0,3588.0
1,29.0,37111.5,154028.0
1,52.0,34317.0,117652.0
0,80.0,206.0,36164.0
0,26.0,77.0,170732.0
0,32.0,1390.0,14753.0
0,105.0,6936.0,29405.0
0,37.0,367.0,19946.0
0,50.0,101.0,2539.0
2,39.0,80.0,7715280.875
2,31.0,112.0,7748288.875
0,41.0,22479.0,1190039.0
0,74.0,101.0,1053418.0
0,107.0,1499.0,20336.0
1,135.0,39417.5,3141527.0
2,92.0,543.0,3158397.0
1,60.0,32591.0,13042.0
0,30.0,107.0,173080.0
0,46.0,17450.0,664544.0
0,41.0,132.0,11002.0
0,43.0,2322.0,17080.0
2,55.0,87.0,7761506.875
0,50.0,15.0,2380.0
0,36.0,95.0,78897.0
2,100.0,169.0,8039685.125
1,158.0,107.0,439456.25
0,50.0,15.0,152256.0
0,27.0,77.0,452933.0
0,40.0,76.0,1182019.0
0,50.0,74.0,15754.0
1,58.0,51766.25,2298.0
0,50.0,68.0,255830.0
0,29.0,90.0,78255.0
2,58.0,178.0,8475275.875
0,117.0,5109.0,21016.0
0,41.0,92.0,17082.0
0,44.0,93.0,100811.0
0,51.0,75.0,1910201.0
0,30.0,59.0,1128269.0
0,114.0,255.0,341057.25
2,84.0,152.0,7928416.125
0,41.0,949.0,13157.0
0,23.0,95.0,7668.0
0,67.0,90.0,492929.0
0,40.0,95.0,35299.0
2,100.0,188.0,3500055.0
0,50.0,97.0,1849389.0
1,107.0,19718.0,3451404.0
0,27.0,86.0,18059.0
1,89.0,19671.0,210674.0
2,100.0,164.0,2753677.0
0,50.0,93.0,168961.0
0,58.0,102.0,33378.0
0,50.0,129.0,317174.0
0,33.0,743.0,2665.0
0,52.0,68.0,244496.0
0,25.0,74.0,822043.0
0,50.0,15.0,203364.25
0,33.0,98.0,26041.0
1,178.0,5658.0,185689.0
0,50.0,142.0,48788.0
2,17.0,99.0,3825652.0
0,50.0,96.0,2144987.0
1,194.5,8384.0,2405762.0
0,71.0,11007.0,1831.0
1,55.0,35890.5,87419.0
0,59.0,88.0,7643.0
1,194.5,56225.0,6653988.0
2,50.0,99.0,4591349.0
0,59.0,75.0,33793.0
0,51.0,22729.0,32753.0
0,39.0,58.0,1043384.0
0,41.0,9740.0,20585.0
0,50.0,63.0,1537753.0
1,162.0,252.0,4703355.0
0,67.0,5829.0,97083.0
0,100.0,210.0,1321034.0
0,102.0,226.0,53396.0
1,67.0,32834.0,59803.0
2,100.0,181.0,8403898.125
0,105.0,21.0,169240.25
1,130.0,56175.25,11439579.40625
1,58.0,52414.25,275484.0
0,127.0,265.0,238308.25
0,50.0,77.0,207514.25
1,34.0,52768.75,5290550.0
0,80.0,154.0,230266.0
0,80.0,158.0,21184.0
2,108.0,48.0,7726765.875
0,64.0,2841.5,6371.0
0,50.0,76.0,12279.0
0,19.0,104.0,3290419.0
2,61.0,9916.0,5474903.0
0,46.0,11973.0,42842.0
1,194.5,63351.6875,11439579.40625
0,105.0,86.0,226.0
1,62.0,42390.0,60852.0
0,85.0,205.0,526223.0
0,50.0,159.0,114186.0
2,123.0,12694.0,11439579.40625
0,49.0,84.0,11397.0
2,77.0,714.0,7883135.125
1,97.0,18228.0,203107.0
2,50.0,99.0,7742236.875
2,108.0,11941.0,7883135.125
1,150.0,7448.0,16111.0
2,96.0,10331.0,3714576.0
1,116.0,7175.5,112054.0
2,79.0,68.0,7824425.875
0,39.0,12367.5,153805.0
1,129.0,4511.0,853581.0
0,50.0,80.0,2806454.25
0,70.0,50.0,270172.0
0,100.0,167.0,891481.0
0,57.0,8238.0,48269.0
0,42.0,88.0,70819.0
1,79.0,43154.0,798608.0
0,50.0,86.0,1603.0
1,62.0,52768.75,1099791.25
0,72.0,12093.0,105883.0
0,50.0,15.0,14403.0
2,45.0,1229.0,5743875.0
1,116.0,63351.6875,942040.0
2,111.0,9685.0,4504713.0
2,41.0,68.0,4719046.0
0,50.0,100.0,2005489.0
0,50.0,99.0,172114.0
2,136.0,200.0,4303368.0
0,50.0,92.0,22589.0
1,35.0,42401.5,101178.0
2,50.0,15.0,7883135.125
1,160.0,1617.0,1869429.25
0,105.0,594.0,256374.0
0,52.0,2118.0,9164.0
2,50.0,101.0,7821687.875
0,30.0,77.0,2329464.25
2,29.0,90.0,7720743.875
0,59.0,1772.0,119225.0
0,79.0,2167.0,2730.0
1,96.0,52003.25,8199715.0
0,50.0,15.0,292988.0
0,41.0,97.0,60200.0
2,35.0,109.0,7883135.125
0,40.0,90.0,3798.0
0,112.0,1391.0,155019.0
0,32.0,51.0,241201.0
1,54.0,50935.25,27918.0
0,66.0,8803.0,44370.0
0,62.0,12107.5,125457.0
0,50.0,62.0,931747.25
0,50.0,101.0,1560.0
1,127.0,1163.0,1022205.0
0,50.0,15.0,169800.0
1,194.5,211.0,1643246.0
0,50.0,97.0,1231846.25
2,50.0,91.0,7745656.875
0,50.0,154.0,1848720.0
1,175.0,63351.6875,425919.0
0,85.0,5234.0,2121027.0
1,53.0,39339.0,6674.0
2,50.0,98.0,3575538.0
0,50.0,112.0,62625.0
2,50.0,92.0,7716034.875
0,55.0,97.0,109060.0
0,59.0,38.0,10563.0
1,81.0,52884.75,3861485.0
0,40.0,91.0,253569.0
2,50.0,105.0,7883135.125
2,91.0,316.0,8411659.125
1,149.0,181.0,281686.0
0,61.0,22712.0,5296.0
0,71.0,201.0,602503.0
2,150.0,170.0,7546889.5
0,26.0,117.0,381673.0
0,50.0,102.0,733430.0
2,22.0,106.0,7883135.125
2,52.0,2371.0,5182025.25
2,146.0,20910.5,11439579.40625
0,31.0,116.0,878481.0
1,62.0,42867.0,47983.0
0,58.0,58.0,2673960.0
2,34.0,86.0,7883135.125
0,39.0,112.0,104961.0
2,73.0,192.0,4404448.0
0,107.0,328.0,86996.0
2,150.0,252.0,11439579.40625
1,102.0,52806.25,1980902.0
2,112.0,7940.0,4717708.0
1,45.0,52768.75,1487412.0
0,50.0,15.0,2514.0
1,150.0,52869.75,7910141.125
0,36.0,91.0,825878.0
2,28.0,100.0,6734787.0
1,94.0,51081.0,83089.0
0,50.0,83.0,6320.0
0,64.0,215.0,2015488.0
2,106.0,1251.0,8111475.875
0,50.0,104.0,48256.0
2,100.0,202.0,10667054.125
1,107.0,34294.0,48258.0
1,170.0,38415.0,2584776.0
0,50.0,76.0,2749783.0
1,65.0,52768.75,1973721.0
1,43.0,51513.0,3786.0
2,60.0,95.0,7298889.0
1,41.0,29679.0,317636.0
2,50.0,82.0,7722006.875
0,20.0,63.0,810990.0
0,111.0,133.0,42398.0
2,105.0,1464.0,7214438.5
0,27.0,77.0,11053.0
2,29.0,80.0,7717836.875
0,110.0,627.0,18058.0
0,68.0,205.0,13146.0
0,50.0,92.0,34839.0
1,157.0,63351.6875,5103456.0
1,194.5,57367.0,606533.0
2,115.0,421.0,3797841.0
2,53.0,66.0,7724134.875
0,37.0,104.0,686831.0
0,109.0,2918.0,20194.0
1,98.0,29382.0,357960.0
2,118.0,45.0,7883135.125
0,85.0,237.0,2348703.0
1,95.0,52768.75,386831.0
0,28.0,123.0,497262.0
2,51.0,100.0,7715280.875
1,127.0,489.0,2894159.0
0,108.0,238.0,354430.0
0,49.0,5711.0,177796.0
2,85.0,97.0,5928573.25
2,132.0,623.0,8064988.125
0,50.0,15.0,196369.0
2,19.0,106.0,7756991.875
0,31.0,87.0,36303.0
2,100.0,250.0,9504313.875
0,50.0,100.0,19451.0
0,80.0,10178.0,2480237.25
0,57.0,96.0,12776.0
1,84.0,41821.0,7883135.125
1,36.0,50939.0,26932.0
0,50.0,30.0,546167.0
0,29.0,75.0,44961.0
0,100.0,242.0,437388.0
0,100.0,175.0,18211.0
2,49.0,37235.0,7883135.125
2,50.0,87.0,7883135.125
0,110.0,3201.0,1134230.0
0,29.0,67.0,3219453.25
0,50.0,66.0,573724.0
0,50.0,103.0,169286.25
1,67.0,20870.0,1916970.0
0,89.0,8114.0,203804.0
0,31.0,104.0,1674858.0
0,29.0,60.0,7733.0
1,52.0,39942.5,1274343.0
0,35.0,97.0,22437.0
0,106.0,423.0,171132.0
1,123.0,482.0,1276329.0
0,50.0,99.0,5897.0
0,31.0,47.0,10741.0
2,149.0,169.0,9145678.0
0,105.0,124.0,1054218.0
0,50.0,131.0,25118.0
2,50.0,123.0,7770054.875
1,155.0,51489.0,959677.25
2,22.0,118.0,4255527.0
2,107.0,1344.0,4056081.0
0,45.0,6341.0,34428.0
1,117.0,32200.0,1322047.0
2,50.0,94.0,7849885.875
0,38.0,107.0,3922.0
0,50.0,130.0,465483.0
1,158.0,240.0,2433173.0
0,49.0,57.0,34583.0
0,39.0,87.0,1935609.25
0,50.0,97.0,140835.0
0,27.0,63.0,124271.0
1,155.0,10061.0,5226736.0
0,38.0,103.0,1203393.25
1,102.0,18588.0,15960.0
1,50.0,31694.0,12013.0
2,40.0,77.0,7716730.875
0,39.0,117.0,552824.0
0,48.0,116.0,905944.0
0,28.0,89.0,17492.0
2,112.0,12927.0,5184264.0
0,31.0,81.0,957563.0
0,63.0,99.0,21499.0
0,39.0,95.0,204135.0
0,55.0,88.0,363282.0
2,60.0,77.0,7714079.875
1,115.0,50960.25,4665807.25
0,50.0,90.0,341800.25
0,50.0,98.0,2592973.25
0,46.0,102.0,1517734.0
0,32.0,98.0,1395490.0
2,63.0,6882.5,4237636.25
1,33.0,31877.0,197078.25
2,31.0,91.0,7883135.125
0,46.0,20500.0,1061528.0
0,56.0,1135.0,29068.0
0,34.0,118.0,148813.0
0,59.0,113.0,92794.0
0,50.0,117.0,3139276.0
0,52.0,152.0,1494.0
1,147.0,4233.0,1685681.0
2,114.0,1064.0,3991687.0
1,178.0,205.0,40680.0
0,39.0,66.0,253640.0
0,50.0,89.0,595802.0
1,193.0,3770.0,6630711.0
2,23.0,84.0,7719306.875
0,57.0,1316.0,1362.0
0,110.0,3747.0,158348.0
0,22.0,97.0,123590.0
0,62.0,3029.0,25497.0
2,67.0,266.0,11439579.40625
2,76.0,341.0,9911920.125
1,109.0,18892.0,274789.0
1,131.0,35332.0,9342471.0
0,39.0,89.0,48198.0
0,39.0,10555.0,19247.0
2,36.0,90.0,7768915.875
0,25.0,90.0,77079.0
0,50.0,15.0,1220651.0
0,37.0,525.0,170422.0
0,50.0,92.0,772906.0
0,111.0,78.0,10278.0
0,57.0,93.0,270834.0
2,50.0,115.0,7785883.875
0,100.0,205.0,333235.0
2,49.0,109.0,7715280.875
0,50.0,135.0,1111585.25
0,50.0,95.0,1451660.0
0,87.0,9712.0,844214.0
0,39.0,109.0,3009.0
0,100.0,161.0,1220635.25
1,51.0,50969.25,62483.0
2,194.5,227.0,11439579.40625
0,39.0,82.0,13157.0
1,49.0,51363.25,31655.0
0,51.0,184.0,1404845.0
0,51.0,135.0,2660.0
1,194.5,63351.6875,620112.0
1,106.0,10591.0,3578422.0
0,69.0,136.0,459755.25
0,47.0,63.0,571391.0
0,39.0,60.0,163182.0
1,121.0,50696.0,1366076.0
0,29.0,63.0,2647548.0
0,72.0,228.0,33254.0
0,53.0,92.0,566495.0
0,51.0,4715.0,151545.0
0,42.0,408.0,12750.0
0,50.0,110.0,1356810.25
0,50.0,104.0,1562983.0
0,115.0,430.0,190430.0
0,68.0,170.0,424387.0
0,108.0,139.0,59008.0
1,52.0,40605.0,3025765.25
2,50.0,127.0,4299637.0
2,102.0,213.0,2764434.0
